dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,name
-12.257689,1.0781003,-3.449168,13.019639,-1.2653503,-5.102431,-5.393645,-3.586032,-1.963791,1.317048,1.8522508,-2.6854568,7.3518543,-2.457039,-3.2758842,-0.048977982,1.872673,5.492378,-3.4991143,2.9458666,-0.49035957,3.2074873,-2.4925566,2.972443,-0.026236247,-3.9599478,0.3674816,-2.2000713,-1.4995638,1.0638424,-3.0327826,0.7774885,1.3720311,1.3425399,2.5746286,-1.8333828,-1.4976693,-2.009053,-1.5511446,-2.1654046,2.8490531,-2.7783544,0.0039837295,-1.2143599,0.22035281,-1.1030809,1.2201127,-1.0288268,-0.89896625,2.9972365,-0.558058,-2.4432018,-0.8819211,3.3799508,0.7263156,-2.6027663,-1.499624,0.10287917,-0.015533563,-1.8974048,1.1316545,-1.00157,0.47259152,-0.379586,821447VBL801315.jpg
-8.96627,2.1150737,4.9366665,3.7648041,-0.85902184,4.4665327,7.845165,-7.2929964,-11.141685,2.1029754,-5.347496,8.787737,0.93577653,0.49229863,-2.2700734,-1.8932774,-5.8282228,1.7247213,-0.1555966,-1.349287,1.4142665,-3.9829657,0.43828505,2.7449698,-1.7040118,-0.59928393,0.1045774,-1.7479341,0.515676,1.5259461,-1.3314258,-0.29689765,0.25558752,2.0807474,0.93126893,-0.36801285,0.2673446,0.73236567,-1.8032736,0.79033655,-1.0429308,0.963034,1.1201793,1.1520692,1.3458806,-0.53346807,-2.1810842,-0.97316575,1.1879616,1.2527562,-1.375399,3.6712003,0.544747,-0.20240474,0.42936292,0.327086,-0.13108836,0.93089354,2.3744888,0.8468286,1.1584717,0.11670495,0.9829014,-0.24398302,821483V2Q301049.jpg
-1.2525632,8.599172,3.7504544,7.399532,-1.3201704,0.61208755,1.1062351,-6.629269,-6.209063,6.231047,-2.2889688,3.4702044,4.2989717,5.6772404,-2.986622,6.3987823,0.18539137,0.20496207,1.3190529,-0.5729972,-1.5925496,-1.3953925,2.0295315,-1.9359736,1.2666553,0.7263303,-0.3210536,2.324184,1.2896397,0.7200995,-0.43494317,-1.9688892,-1.7786378,6.031882,0.627573,-1.2911891,0.32452092,0.13588779,-0.16479048,1.6094551,0.64334065,0.15163474,0.9051887,0.4342008,0.62149817,-3.692968,-0.61049527,-1.2546617,-0.48240504,1.3291141,0.667691,2.7733147,-0.24458243,-0.11997549,0.39858836,-0.9754435,0.33745223,0.6256644,-0.5116019,-1.1901349,-1.9882048,-0.83273506,1.1751453,-1.2317147,821483V2Q301509.jpg
13.715751,5.935125,1.4135059,3.61046,-1.3865542,2.2638268,0.40173092,3.7671204,-8.642795,5.811759,-1.4345008,0.4317068,1.7518563,6.411189,0.7485342,1.1352746,-2.0226927,-5.464201,-1.6594473,-1.3702611,3.589692,-1.2585965,-0.15973146,0.9553175,3.4868295,-0.8001955,0.92434335,-0.5544808,1.3482007,1.8739915,-2.0775733,2.9979131,2.2671316,-0.25616962,-0.47553462,3.051082,2.07359,0.74412256,1.1013081,-0.905274,0.8457709,2.9095688,-2.1355913,-0.2781837,1.7425195,0.7253882,0.25808802,-2.8230586,-0.2563032,-0.08048156,2.0723977,1.1525246,0.5766013,-1.5682201,0.8545768,0.39659867,-2.4154465,0.90080214,-1.7265556,0.88831204,0.9569365,-1.9732056,-0.913411,-0.979139,821483V2Q306006.jpg
8.2424,9.82728,1.3051353,13.836173,-9.881132,5.3374352,-1.6750615,2.9787068,1.7504814,-10.147742,3.1927843,-4.768253,-1.6404191,-2.0087008,-9.077328,-2.7182128,2.8232195,-5.8871474,-2.264534,-2.2290907,1.2183284,-1.4954717,2.845762,1.054902,2.3451955,-1.7595334,-0.24815406,1.6092299,0.4430078,1.6110795,0.9927551,-1.7454456,-1.3366033,1.762249,1.5618658,-0.5453114,2.9294488,0.6791624,1.3607094,-0.6018609,0.3267996,0.6299714,-0.113681585,-0.5287637,1.9374783,-2.7023072,-1.4663594,0.45807,-0.9193372,0.42479357,1.4434543,-1.5933019,-1.0789471,-0.2853597,-3.3184006,1.2836202,0.04483214,0.69031,-0.0010111642,1.0138189,-0.5245504,1.0889386,-1.4194577,-1.5326006,821495V44508043.jpg
12.758654,5.876422,-2.1240034,7.163193,-9.695219,4.5019155,2.3491385,2.3587065,4.6380477,1.7501575,-0.8792248,-1.7983327,0.05411358,-3.9557078,-0.92930025,-1.7905102,4.676422,3.3664126,1.1653268,-2.3675263,-1.2729255,0.1960035,3.9915059,-2.7906044,-1.9301541,0.19616221,-0.8069574,-2.2112257,1.7984864,-0.35943776,-3.0913603,-0.3197246,-0.6801177,0.12851302,-0.6911446,3.641355,-0.9268463,0.4752036,-2.01691,-1.9836253,-1.6816319,1.9608481,2.488887,0.4271737,-1.8803598,0.9082096,-1.7335066,1.713876,-2.296918,-0.8965939,0.7260055,-0.822672,1.8222909,0.77434766,0.20744835,1.2969646,0.7711837,0.0045181857,0.95380384,-1.6783216,0.6262644,-0.90905404,-0.28372258,-1.614889,821495V44508045.jpg
2.0358882,13.268033,4.224132,11.879216,-8.992647,4.0476036,6.506782,-2.7419527,-4.951419,-5.9514427,-5.1464224,-6.665586,-4.4653373,-4.5111847,-6.1534996,-0.41537946,4.4253335,-6.042223,-0.34769723,3.088745,0.31479815,-2.65865,3.8424392,2.3087769,0.10775897,1.9528898,-1.9953445,5.44247,5.191062,1.6369619,1.6518785,2.4471776,-0.04613346,0.53964657,2.0125155,2.1136265,4.7948093,-1.1298032,-2.6933732,-1.78525,0.33032495,-1.0699059,-0.48129645,-2.3604944,-1.444497,1.9725465,-2.7238941,-0.98138815,0.8368002,-1.4100376,-2.49972,-0.4980144,1.0654963,-0.2748699,-2.026897,-0.81493545,2.700138,-0.623647,0.19425927,0.5358699,-1.4101982,0.1460485,0.35522538,1.6491594,821495V44508107.jpg
9.376477,5.800541,2.5166647,4.0413117,-5.578669,11.437476,5.1058326,4.6927557,4.586352,-2.5469763,-5.3754034,-2.8328161,-2.3470142,-6.093502,-2.180807,1.0246775,1.8322173,1.4742397,0.7503949,-0.06269457,-2.1601703,3.4971023,-0.9230759,-0.13127153,1.230797,2.9277618,-0.028869215,-2.5518486,5.462484,-1.8419641,-1.6492062,-3.0054908,-0.3081466,3.05186,3.0201964,2.11106,-0.7524243,-3.0107749,0.049173173,1.8345207,-3.5527453,3.0878477,-0.8312752,0.39465943,1.5083992,-1.0119666,1.8031772,-0.4452728,-0.64808476,0.65455747,2.6759388,0.54181486,-1.4290361,-0.7753708,0.5369813,-2.1214209,-3.925916,-2.6051807,-0.5518245,-0.22516687,0.5573504,0.7649042,-0.9028707,1.0235938,821495V44508118.jpg
7.5163317,10.196899,-0.38466668,13.002258,-10.748617,3.4487872,0.1548711,3.19765,5.642888,8.098714,-2.1095116,-2.0487416,-1.7560588,-6.536602,-2.209969,-2.5368106,3.1036665,5.2971396,2.7827623,-1.3036109,-1.2166582,5.4528503,3.018266,-4.5189757,-3.6511157,-0.62468326,-2.4482408,-4.4250107,1.5711566,-0.97170264,-3.5553923,0.99142176,0.55368686,0.50157696,1.3571458,2.0651693,0.90904397,2.3911393,-0.32180902,-1.361521,-2.35976,-1.1321949,2.330937,0.32350907,-0.88685805,1.2393856,1.3276758,1.8369266,0.668432,-0.4648532,-0.22068638,-0.5037985,-0.40237123,-0.05380875,4.241794,1.4798186,-0.4910942,1.7524257,0.88296425,0.9413119,1.657882,0.46951142,1.9053049,-0.56829214,821495V44508224.jpg
-11.020291,-11.327022,2.363707,-6.956879,-5.560313,-1.1443028,0.28994033,1.730114,-1.2614994,-1.0141543,-3.9250922,1.572828,-1.1763016,1.986849,1.333001,-0.77153605,0.8976666,-1.9475076,-0.9741023,1.3114065,1.0005875,4.8722887,-2.8857803,-1.9259769,-2.8893468,-0.22597083,-1.590845,0.14359662,1.848987,2.1791563,-0.6307588,-1.6050957,0.7830386,-1.1879424,-1.0469149,-1.9848586,0.36932302,0.6789321,-0.31967622,-1.2424918,0.3576713,-1.8306217,-1.8045377,-1.3731393,0.16878922,2.748481,-0.56571966,-0.5429383,0.063934304,1.2321188,-0.9141085,0.06654734,0.52825433,0.35711214,-0.021583302,0.32305345,2.2725766,0.61154,0.60550916,-0.8639176,0.7733723,0.5817815,0.56305486,-0.78345287,821505V2Q301049.jpg
-8.645482,-3.8317492,-3.8923573,-2.7674117,-2.914063,-0.6727047,-6.786477,4.668004,-3.3059137,-0.5081041,0.421622,-1.0827451,1.9906543,1.5185292,2.5096526,2.0065298,5.565839,3.2999845,1.4458863,5.4463987,-4.2138476,0.60333663,0.7717491,4.461164,-4.2163568,3.4204614,-1.4040525,0.5284908,2.7969227,-1.9306246,-1.8823261,-0.3998367,1.5133085,-1.2816092,-3.6029127,-0.49861637,1.0166838,2.0089355,-1.3510749,0.17497858,-1.2566074,3.0513887,-1.6218228,-1.5697902,-0.28168637,-2.4698145,-0.25606188,-1.3812153,-0.93950814,-0.3266823,0.21878658,1.1691934,1.2111169,-1.55902,0.039161928,0.72596496,0.6937761,1.0019153,1.5397273,-3.1291227,-2.58184,2.4898727,-1.3153417,0.6412282,821505V2Q302819.jpg
-21.441977,0.7375288,1.0356512,-11.511568,-12.621234,1.2646669,11.104657,10.620854,5.7347727,0.6298773,0.52465516,-9.202523,3.558406,-1.8210782,5.631613,6.4905868,-0.113236584,-1.4807305,-0.26773214,1.5123979,4.4614563,2.3113916,-2.2406454,1.1305422,-3.3699822,-1.7314202,-1.8334152,3.6391916,-2.378051,-0.6686487,2.5273464,2.7921433,4.8497133,6.7765265,-5.014354,0.9694209,-1.2206689,-0.0074309083,-0.1775931,3.6377537,-1.3294475,2.3295605,-0.7182391,1.1748266,3.3183265,0.5823924,-2.2317164,2.835553,-0.6610587,1.6285197,-0.7778165,-2.6200328,0.08968084,-1.5596595,0.006154496,-1.8506348,0.11227763,1.0274822,-0.12896025,-0.9243174,0.027079206,-1.1629486,-0.72874707,-0.83965987,821510V2Q301049.jpg
15.426238,12.928752,2.7528982,-15.008084,-0.97951764,-5.0926714,-4.603897,0.7014199,-6.407702,-4.7161713,3.1849272,-5.251515,-1.9796457,2.2664504,-9.55569,5.149645,0.70477504,1.7359496,2.7087264,-7.990726,2.3369117,2.9374776,-12.271551,2.5261781,-7.4986124,-0.50479555,0.046065554,1.6789875,-2.022898,3.1808705,2.2926993,-1.508314,-1.0363507,-4.4192915,4.3865404,3.1232393,1.917961,-3.1440904,-4.4659295,1.0979779,-1.1232972,3.6572192,1.7452074,1.3583587,-1.1243533,-0.43351224,0.79538333,-0.09650935,-0.34872398,0.33313677,-3.093624,-0.025103208,-0.33493167,-0.5943487,1.2611289,0.022588495,-0.5117456,0.39893785,-0.65387756,0.61449796,-0.34812555,-0.86370766,-0.108903356,-1.0694405,821510V2Q302900.jpg
-3.8385696,-10.255531,3.8153532,-4.091964,-4.128622,2.8284955,-0.18490386,0.69912237,-2.247543,-1.0143944,-3.6117325,1.2002807,0.82231456,-1.1761165,0.421944,0.14724569,0.248239,-0.87433726,0.052896168,-1.9704959,1.0498892,0.6616183,-0.6218024,-2.1091855,-1.4678288,-1.2671468,-2.517166,-0.15787457,1.590331,1.5426128,0.1750222,-1.5023142,-0.12352003,-1.3814188,-1.5762328,-0.30160195,-0.24140595,-0.9172526,-1.1234106,-0.45771426,0.13753036,-0.45938763,0.68910843,-0.35007915,1.623085,1.9712203,-1.3357508,-0.6401008,-0.29998094,-1.8099465,0.9825407,1.4580145,-1.3790787,1.1115236,0.20670949,1.9469917,0.051640503,-1.1185036,-0.06260691,-0.86938196,0.20117739,-1.3337926,0.7725726,0.9312107,821514V2Q301049.jpg
3.3699925,-7.3206563,2.114784,-6.8681774,-2.0717998,0.70110065,-0.96575457,1.2110778,-0.79328597,-2.2473924,-2.4695268,-0.20952545,1.2316133,-0.9867951,0.37647012,-0.7238429,1.1458172,-1.4842067,-0.09207955,-2.3698196,-1.033081,-0.7145263,1.746081,-1.4037484,-0.61777514,-0.14751057,-2.5778217,-0.8157032,0.8985269,-0.06653107,0.64643633,-0.24696912,-0.8303421,-1.2478628,-2.8745325,-0.92189646,0.6830874,-0.83428836,-0.36119702,0.952904,0.20284791,0.7280348,1.5538979,1.52966,0.051354345,0.44814873,-0.62340266,-0.55589783,-0.3048266,-1.4522873,-0.41901782,0.6337402,-2.7734444,0.99968505,0.44710207,2.4082546,-0.10376954,-0.9539163,1.7651291,-2.2792647,-0.41119742,-0.36801624,0.51442266,1.5682237,821514V2Q301136.jpg
-2.857877,0.9588601,2.8375206,7.04549,-3.5070217,4.75694,-1.8738691,-3.4846907,-1.2047166,-1.3510466,1.7141587,-1.4736679,1.1346593,-2.6494737,-0.9927011,2.6129715,-0.08935083,1.2362981,-2.8260717,0.5383622,1.3201154,-2.522698,0.5688344,0.6581448,0.7791356,-0.43543413,1.1151947,0.11503641,-4.173503,1.7872585,0.5539246,-1.855892,0.68628293,-3.4202144,0.35992524,-0.96986073,-2.583177,3.3600152,0.087573074,3.1635222,-0.7823789,3.6387737,-0.79130375,-0.35043603,0.18813138,-0.59977895,-0.3660553,1.1567689,2.6083064,-0.63488597,-0.13199301,-1.1493418,-1.6945585,2.430181,-1.3061558,0.41804713,0.9867615,0.55490524,2.0614781,-3.0230005,-0.58813196,-1.5245732,1.063159,-0.71432644,832788V2Q301280.jpg
17.637371,5.256174,-1.6640646,4.168175,-5.305945,0.43619254,-2.0378323,6.225195,-0.6933131,8.407952,-3.087438,-3.2601998,4.6311,0.73090285,-3.376139,0.023653014,0.0963422,-2.3701267,-4.4413,-1.1045287,0.72852135,-0.56722873,-0.31374997,-0.20447043,0.8660892,0.8354256,0.40153533,0.51462317,-1.5949081,3.461676,-2.7900996,-0.017165663,2.4361916,-0.88504535,-1.412939,0.8200804,-1.1395228,3.5334406,-0.21264125,-0.8179756,0.8862701,0.9271994,-1.4564638,0.7440307,-1.0253816,0.24292836,2.239915,-1.7905396,0.6458361,0.8819683,1.3355207,-0.6411747,-0.48972866,1.5783751,-2.2023134,0.42055038,-0.81726444,1.2755533,-0.23225367,1.4305228,1.8860679,0.10615536,0.3055082,-1.4612597,832788V2Q302003.jpg
-3.4508796,-4.906415,4.075453,-5.400323,-2.1170657,2.0788875,-2.8133197,-0.060563263,-1.887336,0.7137377,-9.845018,-5.623917,3.043157,-3.6742587,-0.69261557,2.7578557,-1.4823663,-1.6713572,2.2950907,1.7953558,-0.18855587,2.4802306,-0.94225574,0.47292033,0.048591807,0.3272619,1.1166013,2.87262,2.3860571,0.63834476,-1.4963211,0.34062082,0.22844502,1.5331933,-1.3406856,-0.18161127,-2.5464447,0.75544715,-0.41172472,-0.08989343,0.62380236,-1.113531,1.1223648,-1.7184929,1.4439602,1.8341372,-0.31190827,-2.2686167,0.5984117,-2.9816172,0.77127546,1.6526059,-4.5904937,-0.3185344,1.1405784,-1.1628262,2.3940668,-0.38976303,2.6700308,-0.75483835,0.11406298,-1.0464795,-1.3892285,-2.3903856,832792V2Q301049.jpg
2.5120168,-8.230649,2.2819016,-7.924919,-1.8403776,-2.0803127,2.6417875,-4.229767,-3.3538115,1.3571416,-2.0994558,1.8512567,-0.58520955,0.42591536,-0.31749386,-4.004387,3.7853653,-1.3869933,-0.6425524,-1.1203179,1.7831982,0.58761895,-0.15988314,-2.115209,1.527044,0.2950724,1.1009897,-0.5690045,0.7662554,0.7668901,0.3788394,-0.23781201,1.4686514,-2.299227,0.7180292,-0.41569713,0.7202491,-0.15735401,-0.64114416,1.3305347,0.10512272,-0.5055715,-0.5548241,1.7537059,-0.0699332,-0.0992276,1.8126887,-0.47852263,-1.2578753,-0.7435608,1.3100902,0.19497678,0.4814207,0.7216719,0.09728882,-1.1977493,0.8525278,0.25017762,2.8188102,-0.10654836,-0.35001552,0.30174226,-0.31517047,-0.11794621,832794V2Q301049.jpg
-5.9361434,-6.835824,2.0006385,-4.1705484,-4.385593,-5.4558654,-3.609594,-2.2292259,-1.4471776,3.4639883,2.1497355,2.6605628,1.0500911,1.9019045,-1.1368632,-5.0960493,4.2347803,-1.6546836,-1.4910526,-0.6545787,-0.54864687,0.90691113,-0.5478902,-3.3212562,0.7770262,-0.93438053,2.0933905,-0.6115402,1.7964888,-0.26902214,0.13516411,0.4199174,-0.18980943,-1.4281281,0.7074203,-0.2706204,0.090267025,-1.1701231,1.8154347,1.6784413,-1.9656609,-0.5056428,-0.7599786,3.3884277,0.014663671,-1.2426299,-0.32055405,-0.26566082,0.4548957,-0.988398,0.26019034,0.17095761,1.1833588,-1.3458245,0.44438532,-1.5052599,0.22757146,0.37561193,2.5345767,-0.62551445,-1.3776658,1.0376463,0.17524055,-1.7131681,832794V2Q302819.jpg
14.463002,6.3780737,-1.1191077,0.91333663,-2.6600816,4.997377,5.8696527,-5.731846,-1.5229763,7.1944976,-2.7725124,-4.924564,-1.4974966,-5.071585,3.4717019,-1.0106872,-2.9856853,1.8252409,-0.9739119,-1.6249828,-4.446442,0.47467354,-1.7214417,0.4297918,2.324833,2.9583488,0.98022944,-0.15150364,-0.17381594,-0.42131662,1.7142694,3.324447,-0.34955162,-0.79479754,-0.5828887,1.6265179,-4.1669583,-0.4270739,-0.16456378,-1.1496873,1.0652493,0.19408368,-2.6655593,1.1375953,1.7964114,0.5641381,3.1279795,0.4090077,-3.4517539,0.73437935,-3.485683,1.7818505,-0.06740687,-0.24629714,-0.3020935,-0.7939741,1.2235476,1.2804753,-1.3296405,-0.047550544,-0.8413988,2.940783,2.1698039,0.66330594,832796V44508107.jpg
-0.18660235,0.24671485,1.9028462,5.512812,-0.88148797,2.3452544,6.6198344,-10.72699,-5.6272697,0.90395045,0.41912636,1.3418587,1.9087368,-1.8198065,2.08149,0.11454497,-3.4449553,0.13295,-0.42584223,-3.127679,-0.8334963,-0.40390095,1.0318446,2.5268092,1.6847547,0.31411138,-2.1822066,0.6947038,-1.4151204,0.39305142,2.6166022,1.7452959,0.7053278,0.20366216,-1.2220608,-0.3370509,0.24706233,0.486098,0.27049634,0.1294595,-1.4414905,2.6197355,-0.28623566,-1.4867586,-2.2015202,2.3822877,-0.929886,0.79704285,1.0141189,1.3000021,1.0677061,-2.4755545,-0.13365881,0.21792442,0.5688611,0.7050886,2.094411,-0.873769,-0.026355658,0.23258947,0.15138759,1.7692602,-0.48764256,0.3746589,832797V44501219.jpg
-11.844504,55.057392,-14.169954,-14.497878,1.5040283,-20.814243,-1.5629816,9.912233,-14.376272,-8.068284,-1.835198,12.505162,-3.8063076,-14.781363,3.2985916,5.8460727,3.5220628,-1.9034823,-2.7724483,-1.9244133,-1.4741364,0.5884832,2.1157348,-3.2669759,1.1778893,-0.45024103,0.59675217,-0.75218385,-1.8084952,-2.3850353,0.24307662,-0.5956012,0.57019275,0.09622021,0.11369422,-1.1405431,-1.1532433,1.1186142,0.771902,-0.706733,-0.18131526,-0.7949166,-0.8891925,-1.1723396,1.132389,0.71566373,0.53999126,-0.5322779,0.2499156,0.1789109,1.3514735,0.45647505,0.2703097,0.055807702,-0.13776623,0.34707347,-0.06491496,-0.026480518,-0.15673646,-0.20693389,0.2627928,-0.0092460085,-0.33705854,0.1121276,832875VBL801508.jpg
12.908691,5.7708282,1.2422318,11.556305,-5.0797462,-4.349863,0.24472155,1.1696773,-1.7981622,4.665634,-11.899522,2.287076,3.3100164,9.557474,2.1221058,9.173375,1.1687996,4.11317,2.9988332,-2.8726861,-5.5519266,3.881597,-1.4727229,-1.7552476,1.6396108,3.4975753,-0.593403,3.9883895,-4.0483747,5.0819,1.1419411,4.0488505,1.908592,-0.98809385,-0.30787006,-3.4394212,3.2889104,0.282855,1.4130543,-1.1451201,-1.7197049,-2.3383327,1.0273259,2.7327297,-0.041719772,1.3788004,0.78376865,1.1572857,1.8633779,1.086728,0.09590055,-0.40815264,1.0396641,1.1813772,-1.409707,-0.53653467,-2.6509745,-0.85987496,2.0529263,0.57063556,-0.42703906,2.0774207,-2.3879457,1.5188372,832879V44501398.jpg
10.138033,6.4424233,0.018920096,3.0067456,-5.003696,1.6554039,5.044058,-3.742552,2.541445,-1.915811,0.028921591,-0.9934798,3.227565,-1.1964244,1.4164838,-2.4196062,-1.8879896,1.3266976,4.024388,-7.0770326,-3.9895992,-2.035494,1.7970511,0.8870695,2.364989,-0.10675727,3.2494776,0.732605,-3.0344775,0.41115093,1.371714,-1.001481,-1.6623002,-1.6630468,-2.2240195,-2.290753,-2.940845,0.23793164,-0.5667692,-3.4269068,-1.3048263,3.3984869,1.9260272,-0.2251611,-1.6481034,3.2488475,0.03435799,-0.29138076,0.8041318,-0.53427577,-0.033271335,0.57991815,2.8763103,-1.099222,-1.471121,-0.83179283,-0.46435788,-2.8554015,-2.1121137,-2.0598507,-1.2161176,-0.3740036,0.27826136,0.13578868,832879V44508020.jpg
3.1201272,1.0713513,4.623799,1.2435921,8.618057,6.599887,-3.0857048,0.1573472,-1.1582434,3.3642895,0.24041303,-5.5787024,-0.15313675,-5.398739,0.45945042,2.4959416,2.3218396,1.0564629,-0.09024849,3.1504657,-1.3776906,-2.0213034,-2.518453,0.023726845,0.8761153,-1.1307513,-0.49213102,2.6261053,-0.6935666,0.72303987,0.11863427,0.8129783,-3.0787826,-0.666466,0.7864739,-0.80133575,-2.1429045,-0.33577877,0.77534676,2.1870728,0.752959,1.3698179,0.66116774,0.9437424,0.032048143,-2.8585105,0.3719091,0.9650855,-0.2941075,-2.1683705,3.3962178,1.5573167,0.6928155,0.17546643,-1.5424588,-1.5171397,1.493926,1.5290424,-2.3623507,0.51470315,2.277823,1.7196908,0.8629426,1.3775562,832947V2Q301295.jpg
4.074161,7.861082,10.122073,-5.8933077,9.035593,1.1885731,1.9677973,-4.108673,-0.88985866,5.611002,-9.869782,-7.688177,-0.006661448,-2.31205,3.7552478,0.36079606,1.4913931,2.6451468,-2.4102585,2.293997,1.4410956,3.4159803,-0.027319474,1.9430889,3.8700411,2.2693927,4.0710526,-2.5613408,-2.688044,1.4708778,-3.7913215,-0.39530915,-3.3183055,-2.8549547,2.330704,-2.1539056,0.41181257,1.3444548,-0.13723394,1.6990103,-0.85631704,-2.1239285,2.7618098,-1.2399954,1.3174353,-0.4570799,-0.5489844,1.2769479,-1.2787155,-1.2457652,1.1449119,-1.7167517,-0.380351,-2.310056,0.42742017,-1.2504207,3.033929,1.2549345,-0.5284579,-0.06841262,-0.17139672,-3.0638554,-2.2854664,0.7155145,832950V2Q301423.jpg
-13.922805,27.636532,12.762947,5.448545,4.2542224,-7.0927696,-11.897129,-0.4703981,-0.11450069,-7.559345,-2.8912265,-5.800969,-1.7406216,1.8854271,-1.3994099,-8.444405,-8.528642,11.748635,6.93101,6.6094503,11.611945,-0.1765871,-3.883526,-5.3365116,4.0049767,1.9202514,-1.7392176,-1.1343473,3.6584222,3.8819427,2.3625693,-1.1705995,0.63048494,0.19964236,-3.973184,0.80969,-0.98552436,1.4720868,1.0216559,-1.05556,0.322299,0.5480399,-0.16122584,0.96270937,-1.2933098,0.91517276,-0.3214554,-0.7513225,-1.5204142,1.29961,0.8324054,0.59465116,0.43807983,-0.38090873,-0.49267846,-0.29581308,0.06564772,-0.39169392,0.24904118,-0.08571174,-0.87926763,0.668953,-0.38230753,0.96235335,832950V2Q301511.jpg
10.1779,5.9732513,10.415564,-2.559718,10.603379,1.5241956,-1.7778019,3.5805566,0.21202086,0.1720968,-1.5045218,1.0348889,-1.4759862,5.367215,4.1133046,3.7648547,1.1019822,-0.887967,-6.271347,1.7628694,5.2991004,0.117042154,2.5481508,5.032633,4.404707,1.380928,-1.0541661,-4.3764296,-2.6691356,2.4214334,-5.4321346,-2.4101648,-1.3172135,-1.2023058,2.1566997,-1.1054792,-1.2663285,0.19111234,-2.5290983,0.13972796,-2.5566864,-1.6940788,-0.6018504,0.74775624,0.24383108,-0.53772193,-2.2796624,2.414704,0.26132578,-0.9462372,-3.2953897,0.42710117,1.1570628,-2.2628157,0.22056508,0.9279409,-0.6116337,-2.6301327,-0.39354134,-0.6624721,-0.4872105,1.1691883,-1.5083474,-0.4225143,832950V2Q306414.jpg
-6.6226196,6.0632915,7.4961996,-4.7784076,11.238312,1.6185185,7.0637183,-2.9998574,-4.3732357,-1.092315,-1.359207,-0.66620713,-2.7957976,4.360823,2.218192,-1.9337132,6.9599504,-0.91937155,3.7602081,4.934521,-4.538665,-2.6049597,0.5557941,1.4782056,-2.2607865,1.2838472,2.5091546,-1.1442956,1.7474108,0.6414142,-1.944269,-0.7404546,0.90200776,0.2300803,-2.6294496,-2.848834,0.5554007,-1.8751564,-1.7353396,1.0176953,-1.5079978,1.2236602,-1.3352562,1.1077996,-0.93297243,-0.5283969,2.3436272,0.656531,-1.1630759,0.45310217,0.21121132,-0.3724225,1.2577114,1.5709434,0.2730143,1.2194959,-1.3350503,1.6058354,0.29465288,1.3770316,1.1524489,-1.4512526,0.76178277,-2.4001808,832952V2Q301423.jpg
-4.7336946,14.205368,9.814865,-2.8296974,13.754313,-0.85884434,2.937801,-1.3439854,-4.474718,-4.705965,0.2178772,-7.2997365,0.25455204,3.6488876,-2.0774581,-4.8807063,4.010912,-7.031958,3.0522647,1.8177099,-3.2801301,-0.11483803,1.6504217,2.2145574,-3.8085814,0.08591156,2.493741,1.5849857,-0.28478086,4.651972,-0.8059951,-0.34388992,2.115037,0.09235041,-1.4190316,-4.1342006,-1.7482679,-2.8452852,2.2809749,-0.21770956,-2.0348704,-0.3694161,0.7606353,-0.641619,-2.293427,-0.43651724,0.33789536,-0.2684555,-1.7616513,1.1041652,0.58165246,0.77974874,-0.68993163,-0.27973375,0.6542256,0.75540924,-1.7213835,-0.3988387,-0.8323569,-1.5375688,1.2617012,0.83819187,2.2789602,0.38983193,832952V2Q301511.jpg
-6.231936,-1.6587071,0.84119743,5.060959,14.367274,0.74589694,8.689914,-1.8617338,-0.828062,4.884236,1.1171525,1.2311091,1.3136944,-1.0489727,-0.020784615,-1.3691885,3.8942342,2.2770283,-4.564669,0.30713174,0.4614611,-5.2953987,-4.3804817,-2.434699,-2.1204336,2.203211,-2.3345137,0.6294407,0.8120674,-1.1867455,0.67182744,-2.0260096,0.061785467,-1.5051692,-2.8934326,1.363274,-1.3597375,-0.5584322,-1.8562205,-0.4779186,-1.8188957,-0.28575993,-1.0916352,1.4518006,0.301201,0.55133665,-3.0324469,-0.8676802,1.6956624,-0.72288483,-0.6383424,0.46235135,-0.5760706,-1.0942862,-0.9810878,2.715372,-1.3042848,-0.13469289,-1.4352425,0.7661346,4.069232,-1.5387481,-1.510598,1.7115163,832954V2Q301295.jpg
